active,branch,cwd,file,filetype,project,time
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/codeUI/autopairs.lua,lua,unknown_project,2025-06-20 13:36:25
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/codeUI/,oil,unknown_project,2025-06-20 13:36:32
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/,oil,unknown_project,2025-06-20 13:36:33
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/,oil,unknown_project,2025-06-20 13:36:35
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/core/,oil,unknown_project,2025-06-20 13:36:36
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 13:36:39
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/core/,oil,unknown_project,2025-06-20 13:36:41
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 13:36:43
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 13:36:45
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/core/,oil,unknown_project,2025-06-20 13:37:06
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/options.lua,lua,unknown_project,2025-06-20 13:37:08
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/core/,oil,unknown_project,2025-06-20 13:37:09
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:37:10
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/,oil,unknown_project,2025-06-20 13:37:11
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/,oil,unknown_project,2025-06-20 13:37:12
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/options.lua,lua,unknown_project,2025-06-20 13:37:14
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 13:37:16
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/core/,oil,unknown_project,2025-06-20 13:37:26
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 13:37:27
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/core/,oil,unknown_project,2025-06-20 13:37:35
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 13:37:37
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 13:37:45
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:38:10
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 13:38:45
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:39:10
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 13:39:45
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:40:10
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 13:40:45
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:41:10
false,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:41:10
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 13:41:45
false,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:42:10
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 13:42:45
false,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:43:10
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 13:43:45
false,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:44:10
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 13:44:14
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/fuzzyFinder/nvimTreesitter.lua,lua,unknown_project,2025-06-20 13:44:24
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/codeUI/user/todoHighlight.lua.bak,lua,unknown_project,2025-06-20 13:44:25
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/init.lua,lua,unknown_project,2025-06-20 13:44:26
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/codeUI/autopairs.lua,lua,unknown_project,2025-06-20 13:44:27
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/options.lua,lua,unknown_project,2025-06-20 13:44:29
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 13:44:30
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 13:44:45
false,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:49:58
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 13:50:33
false,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 13:50:33
false,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:50:58
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 13:51:33
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/core/,oil,unknown_project,2025-06-20 13:51:36
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 13:51:37
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/options.lua,lua,unknown_project,2025-06-20 13:51:50
false,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:51:58
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/options.lua,lua,unknown_project,2025-06-20 13:52:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 13:52:54
false,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:52:58
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:53:21
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:53:30
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 13:53:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:53:40
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:54:17
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 13:54:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:55:12
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:55:15
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 13:55:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:56:13
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 13:56:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:57:13
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 13:57:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/fuzzyFinder/nvimTreesitter.lua,lua,unknown_project,2025-06-20 13:57:39
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/codeUI/user/todoHighlight.lua.bak,lua,unknown_project,2025-06-20 13:57:41
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/init.lua,lua,unknown_project,2025-06-20 13:57:41
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/codeUI/autopairs.lua,lua,unknown_project,2025-06-20 13:57:43
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/options.lua,lua,unknown_project,2025-06-20 13:57:44
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 13:57:45
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:58:13
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 13:58:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:58:44
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:58:48
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 13:59:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 13:59:46
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 14:00:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:00:46
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:00:53
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:00:56
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:01:26
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 14:01:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:02:24
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 14:02:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:02:49
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:02:55
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 14:03:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:03:51
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:04:10
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:04:12
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 14:04:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:05:10
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 14:05:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:05:36
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:05:38
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:05:56
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/core/,oil,unknown_project,2025-06-20 14:06:20
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/options.lua,lua,unknown_project,2025-06-20 14:06:22
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/core/,oil,unknown_project,2025-06-20 14:06:26
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 14:06:26
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 14:06:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 14:06:45
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/fuzzyFinder/nvimTreesitter.lua,lua,unknown_project,2025-06-20 14:07:13
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 14:07:17
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/codeUI/user/todoHighlight.lua.bak,lua,unknown_project,2025-06-20 14:07:18
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 14:07:22
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/init.lua,lua,unknown_project,2025-06-20 14:07:24
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/codeUI/autopairs.lua,lua,unknown_project,2025-06-20 14:07:27
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/init.lua,lua,unknown_project,2025-06-20 14:07:32
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/init.lua,lua,unknown_project,2025-06-20 14:07:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/options.lua,lua,unknown_project,2025-06-20 14:07:34
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 14:07:35
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 14:07:49
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/core/,oil,unknown_project,2025-06-20 14:08:06
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/,oil,unknown_project,2025-06-20 14:08:09
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/,oil,unknown_project,2025-06-20 14:08:10
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/misc/,oil,unknown_project,2025-06-20 14:08:15
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/misc/misc.lua,lua,unknown_project,2025-06-20 14:08:17
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/misc/misc.lua,lua,unknown_project,2025-06-20 14:08:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:08:36
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/misc/misc.lua,lua,unknown_project,2025-06-20 14:09:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:09:34
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/misc/misc.lua,lua,unknown_project,2025-06-20 14:10:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:10:34
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/init.lua,lua,unknown_project,2025-06-20 14:10:54
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/options.lua,lua,unknown_project,2025-06-20 14:10:55
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 14:10:56
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 14:10:56
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/misc/misc.lua,lua,unknown_project,2025-06-20 14:10:57
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/init.lua,lua,unknown_project,2025-06-20 14:11:10
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/options.lua,lua,unknown_project,2025-06-20 14:11:11
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/options.lua,lua,unknown_project,2025-06-20 14:11:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:11:34
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 14:11:39
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 14:11:40
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/misc/misc.lua,lua,unknown_project,2025-06-20 14:11:58
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/init.lua,lua,unknown_project,2025-06-20 14:12:00
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/options.lua,lua,unknown_project,2025-06-20 14:12:03
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/snippets.lua,lua,unknown_project,2025-06-20 14:12:04
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/options.lua,lua,unknown_project,2025-06-20 14:12:22
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/init.lua,lua,unknown_project,2025-06-20 14:12:29
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/init.lua,lua,unknown_project,2025-06-20 14:12:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:12:34
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/core/autocommands.lua,lua,unknown_project,2025-06-20 14:12:35
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/init.lua,lua,unknown_project,2025-06-20 14:12:39
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/misc/misc.lua,lua,unknown_project,2025-06-20 14:12:40
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/.config/nvim/lua/plugins/misc/misc.lua,lua,unknown_project,2025-06-20 14:13:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:13:34
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/misc/,oil,unknown_project,2025-06-20 14:13:37
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/,oil,unknown_project,2025-06-20 14:13:39
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/fuzzyFinder/,oil,unknown_project,2025-06-20 14:13:42
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/,oil,unknown_project,2025-06-20 14:13:45
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/git/,oil,unknown_project,2025-06-20 14:13:47
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/,oil,unknown_project,2025-06-20 14:13:47
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/lsp/,oil,unknown_project,2025-06-20 14:13:48
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/,oil,unknown_project,2025-06-20 14:13:50
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/misc/,oil,unknown_project,2025-06-20 14:13:51
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/,oil,unknown_project,2025-06-20 14:13:52
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/navigationBar/,oil,unknown_project,2025-06-20 14:13:53
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/,oil,unknown_project,2025-06-20 14:13:54
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/searchAndReplace/,oil,unknown_project,2025-06-20 14:13:55
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/,oil,unknown_project,2025-06-20 14:13:56
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/splitScreen/,oil,unknown_project,2025-06-20 14:13:57
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/,oil,unknown_project,2025-06-20 14:13:57
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/textEditing/,oil,unknown_project,2025-06-20 14:13:58
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/,oil,unknown_project,2025-06-20 14:14:06
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/utilities/,oil,unknown_project,2025-06-20 14:14:07
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/,oil,unknown_project,2025-06-20 14:14:12
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/utilities/,oil,unknown_project,2025-06-20 14:14:15
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/,oil,unknown_project,2025-06-20 14:14:16
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/,oil,unknown_project,2025-06-20 14:14:33
true,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:14:34
false,unknown_branch,/home/priyeshmishra,/home/priyeshmishra/CodeBase/C++/Basics/Vectors/LoopsAndOperatorsOnVectors.cpp,cpp,unknown_project,2025-06-20 14:14:35
true,unknown_branch,/home/priyeshmishra,oil:///home/priyeshmishra/.config/nvim/lua/plugins/,oil,unknown_project,2025-06-20 14:15:33
